,NAIP Entity ID,State,Agency,Vendor,Map Projection,Projection Zone,Datum,Resolution,Units,Number of Bands,Sensor Type,Project Name,Acquisition Date,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Entity ID
87,M_3610546_NW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°20'37.46""N","105°20'37.56""W","36°22'36.46""N","105°22'39.21""W","36°22'37.16""N","105°18'36.96""W","36°18'38.42""N","105°18'36.02""W","36°18'37.72""N","105°22'38.06""W",36.3437388,-105.3437666,36.3767943,-105.3775582,36.3769888,-105.31026659999999,36.3106722,-105.31000549999999,36.3104777,-105.3772388,M_3610546_NW_13_060_20200708,2957535
88,M_3610546_SW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°16'52.54""N","105°20'37.54""W","36°18'51.55""N","105°22'39.09""W","36°18'52.24""N","105°18'37.03""W","36°14'53.50""N","105°18'36.09""W","36°14'52.81""N","105°22'37.94""W",36.281261,-105.34376100000001,36.314319399999995,-105.37752490000001,36.314511100000004,-105.3102861,36.248194399999996,-105.310025,36.2480027,-105.3772054,M_3610546_SW_13_060_20200708,2957537
89,M_3610547_NW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°20'37.54""N","105°13'07.56""W","36°22'36.48""N","105°15'08.90""W","36°22'36.92""N","105°11'06.89""W","36°18'38.57""N","105°11'06.32""W","36°18'38.13""N","105°15'08.13""W",36.343761,-105.2187666,36.3767999,-105.2524722,36.3769221,-105.18524709999998,36.310713799999995,-105.1850888,36.3105916,-105.25225829999998,M_3610547_NW_13_060_20200708,2957539
90,M_3610547_SW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°16'52.53""N","105°13'07.65""W","36°18'51.56""N","105°15'08.90""W","36°18'52.01""N","105°11'07.08""W","36°14'53.46""N","105°11'06.51""W","36°14'53.02""N","105°15'08.13""W",36.2812582,-105.2187916,36.3143222,-105.2524722,36.314447200000004,-105.1852999,36.2481833,-105.1851416,36.248061,-105.25225829999998,M_3610547_SW_13_060_20200708,2957541
91,M_3610552_NE_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°13'07.49""N","105°31'52.58""W","36°15'06.50""N","105°33'54.80""W","36°15'07.58""N","105°29'51.98""W","36°11'08.45""N","105°29'50.47""W","36°11'07.37""N","105°33'53.08""W",36.2187471,-105.5312721,36.251805499999996,-105.56522220000001,36.2521055,-105.49777209999999,36.1856805,-105.4973527,36.1853805,-105.56474440000001,M_3610552_NE_13_060_20200708,2957558
92,M_3610552_SE_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°09'22.47""N","105°31'52.50""W","36°11'21.39""N","105°33'54.62""W","36°11'22.46""N","105°29'52""W","36°07'23.53""N","105°29'50.49""W","36°07'22.45""N","105°33'52.91""W",36.1562416,-105.5312499,36.1892749,-105.5651722,36.1895721,-105.4977777,36.1232027,-105.49735829999999,36.1229027,-105.56469720000001,M_3610552_SE_13_060_20200708,2957560
93,M_3610553_NE_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°13'07.50""N","105°24'22.46""W","36°15'06.44""N","105°26'24.25""W","36°15'07.27""N","105°22'21.90""W","36°11'08.52""N","105°22'20.77""W","36°11'07.70""N","105°26'22.91""W",36.2187499,-105.4062388,36.2517888,-105.44006940000001,36.252019399999995,-105.3727499,36.1856999,-105.37243600000001,36.185472100000005,-105.43969709999999,M_3610553_NE_13_060_20200708,2957562
94,M_3610553_NW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°13'07.56""N","105°28'07.52""W","36°15'06.53""N","105°30'09.53""W","36°15'07.48""N","105°26'06.94""W","36°11'08.54""N","105°26'05.62""W","36°11'07.60""N","105°30'08""W",36.2187666,-105.4687554,36.2518138,-105.50264720000001,36.2520777,-105.43526100000001,36.1857055,-105.43489440000002,36.185444399999994,-105.5022222,M_3610553_NW_13_060_20200708,2957563
95,M_3610553_SE_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°09'22.58""N","105°24'22.62""W","36°11'21.52""N","105°26'24.43""W","36°11'22.35""N","105°22'22.04""W","36°07'23.60""N","105°22'20.91""W","36°07'22.78""N","105°26'23.10""W",36.156272200000004,-105.40628329999998,36.189311,-105.44011940000001,36.189541600000005,-105.37278880000001,36.1232221,-105.3724749,36.122994299999995,-105.43974990000001,M_3610553_SE_13_060_20200708,2957564
96,M_3610553_SW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°09'22.44""N","105°28'07.50""W","36°11'21.42""N","105°30'09.53""W","36°11'22.37""N","105°26'06.90""W","36°07'23.43""N","105°26'05.58""W","36°07'22.48""N","105°30'08""W",36.1562333,-105.4687499,36.1892833,-105.50264720000001,36.1895471,-105.4352499,36.1231749,-105.43488329999998,36.122911,-105.5022222,M_3610553_SW_13_060_20200708,2957565
97,M_3610554_NW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°13'07.52""N","105°20'37.51""W","36°15'06.43""N","105°22'39.21""W","36°15'07.13""N","105°18'36.86""W","36°11'08.58""N","105°18'35.92""W","36°11'07.89""N","105°22'38.06""W",36.2187554,-105.3437527,36.251786100000004,-105.3775582,36.2519805,-105.31023880000001,36.1857166,-105.3099777,36.185524900000004,-105.3772388,M_3610554_NW_13_060_20200708,2957567
98,M_3610554_SW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°09'22.51""N","105°20'37.49""W","36°11'21.51""N","105°22'39.09""W","36°11'22.21""N","105°18'36.94""W","36°07'23.46""N","105°18'36""W","36°07'22.77""N","105°22'37.95""W",36.1562527,-105.34374709999999,36.1893083,-105.37752490000001,36.1895027,-105.3102611,36.12318320000001,-105.31,36.122991600000006,-105.3772082,M_3610554_SW_13_060_20200708,2957569
99,M_3610555_NW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°13'07.51""N","105°13'07.63""W","36°15'06.45""N","105°15'08.89""W","36°15'06.89""N","105°11'07.02""W","36°11'08.54""N","105°11'06.46""W","36°11'08.09""N","105°15'08.13""W",36.2187527,-105.21878600000001,36.251791600000004,-105.25246940000001,36.2519138,-105.18528329999998,36.1857055,-105.1851277,36.1855805,-105.25225829999998,M_3610555_NW_13_060_20200708,2957571
100,M_3610555_SW_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°09'22.49""N","105°13'07.60""W","36°11'21.53""N","105°15'08.89""W","36°11'21.97""N","105°11'06.97""W","36°07'23.42""N","105°11'06.41""W","36°07'22.98""N","105°15'08.13""W",36.1562472,-105.2187777,36.1893138,-105.25246940000001,36.189436,-105.18526940000001,36.123172100000005,-105.18511380000001,36.1230499,-105.25225829999998,M_3610555_SW_13_060_20200708,2957573
101,M_3610560_NE_13_060_20200708,NM,USDA,USDA-FSA-APFO,UTM,13N,NAD83,0.6,METER,4,CNIR,202005_NEW_MEXICO_NAIP_0X6000M_UTM_CNIR,2020/07/08,"36°05'37.55""N","105°31'52.55""W","36°07'36.46""N","105°33'54.69""W","36°07'37.54""N","105°29'52.02""W","36°03'38.60""N","105°29'50.51""W","36°03'37.53""N","105°33'52.98""W",36.0937638,-105.5312638,36.1267943,-105.56519159999999,36.127094299999996,-105.49778329999998,36.0607222,-105.4973638,36.060425,-105.5647166,M_3610560_NE_13_060_20200708,2957590
102,M_3611801_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°54'22.55""N","118°54'22.56""W","36°56'21.30""N","118°56'29.09""W","36°56'25.27""N","118°52'22.05""W","36°52'23.76""N","118°52'16.15""W","36°52'19.80""N","118°56'22.97""W",36.9062638,-118.9062666,36.9392499,-118.9414138,36.9403527,-118.8727916,36.8732666,-118.8711527,36.8721666,-118.9397138,M_3611801_SE_11_060_20200805,2995678
103,M_3611801_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°54'22.49""N","118°58'07.53""W","36°56'21.26""N","119°00'14.16""W","36°56'25.36""N","118°56'07.12""W","36°52'23.66""N","118°56'01.02""W","36°52'19.58""N","119°00'07.84""W",36.9062472,-118.9687582,36.9392388,-119.00393329999999,36.9403777,-118.93531100000001,36.873238799999996,-118.9336166,36.8721054,-119.0021777,M_3611801_SW_11_060_20200805,2995680
104,M_3611809_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°50'37.50""N","118°54'22.54""W","36°52'36.25""N","118°56'28.96""W","36°52'40.22""N","118°52'22.12""W","36°48'38.70""N","118°52'16.23""W","36°48'34.75""N","118°56'22.86""W",36.8437499,-118.90626110000001,36.876736,-118.9413777,36.8778388,-118.87281100000001,36.81075,-118.87117490000001,36.8096527,-118.93968329999998,M_3611809_NE_11_060_20200805,2995709
105,M_3611809_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°50'37.43""N","118°58'07.57""W","36°52'36.21""N","119°00'14.09""W","36°52'40.31""N","118°56'07.25""W","36°48'38.61""N","118°56'01.16""W","36°48'34.52""N","119°00'07.78""W",36.8437305,-118.96876929999999,36.8767249,-119.0039138,36.8778638,-118.93534709999999,36.810725,-118.9336555,36.8095888,-119.00216110000001,M_3611809_NW_11_060_20200805,2995710
106,M_3611809_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°46'52.44""N","118°54'22.53""W","36°48'51.20""N","118°56'28.84""W","36°48'55.16""N","118°52'22.20""W","36°44'53.64""N","118°52'16.33""W","36°44'49.69""N","118°56'22.75""W",36.7812332,-118.90625829999999,36.8142222,-118.94134440000002,36.815322200000004,-118.87283319999999,36.748233299999995,-118.8712027,36.747136,-118.9396527,M_3611809_SE_11_060_20200805,2995711
107,M_3611809_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°46'52.57""N","118°58'07.50""W","36°48'51.36""N","119°00'14.03""W","36°48'55.45""N","118°56'07.16""W","36°44'53.74""N","118°56'01.08""W","36°44'49.66""N","119°00'07.74""W",36.7812693,-118.9687499,36.8142666,-119.00389720000001,36.8154027,-118.9353221,36.748261,-118.93363329999998,36.7471277,-119.00215,M_3611809_SW_11_060_20200805,2995712
108,M_3611817_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°43'07.57""N","118°54'22.53""W","36°45'06.33""N","118°56'28.98""W","36°45'10.29""N","118°52'22.05""W","36°41'08.77""N","118°52'16.19""W","36°41'04.82""N","118°56'22.90""W",36.7187693,-118.90625829999999,36.7517583,-118.94138329999998,36.7528583,-118.8727916,36.6857694,-118.8711638,36.6846721,-118.93969440000001,M_3611817_NE_11_060_20200805,2995740
109,M_3611817_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°43'07.51""N","118°58'07.55""W","36°45'06.30""N","119°00'14.22""W","36°45'10.39""N","118°56'07.06""W","36°41'08.68""N","118°56'01""W","36°41'04.60""N","119°00'07.94""W",36.7187527,-118.9687638,36.75175,-119.00395,36.752886100000005,-118.93529440000002,36.6857444,-118.93361100000001,36.684611,-119.00220549999999,M_3611817_NW_11_060_20200805,2995741
110,M_3611817_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°39'22.51""N","118°54'22.53""W","36°41'21.27""N","118°56'28.87""W","36°41'25.23""N","118°52'22.15""W","36°37'23.71""N","118°52'16.30""W","36°37'19.76""N","118°56'22.81""W",36.6562527,-118.90625829999999,36.6892416,-118.9413527,36.6903416,-118.8728193,36.6232527,-118.8711943,36.6221554,-118.93966940000001,M_3611817_SE_11_060_20200805,2995742
111,M_3611817_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°39'22.45""N","118°58'07.62""W","36°41'21.24""N","119°00'14.17""W","36°41'25.33""N","118°56'07.22""W","36°37'23.62""N","118°56'01.17""W","36°37'19.54""N","119°00'07.91""W",36.6562361,-118.96878319999999,36.6892333,-119.0039361,36.690369399999994,-118.9353388,36.6232277,-118.93365829999999,36.6220943,-119.00219720000001,M_3611817_SW_11_060_20200805,2995743
112,M_3611825_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°35'37.45""N","118°54'22.54""W","36°37'36.21""N","118°56'28.78""W","36°37'40.16""N","118°52'22.25""W","36°33'38.64""N","118°52'16.42""W","36°33'34.70""N","118°56'22.73""W",36.593736,-118.90626110000001,36.6267249,-118.9413277,36.6278221,-118.87284709999999,36.560733299999995,-118.8712277,36.559638799999995,-118.93964709999999,M_3611825_NE_11_060_20200805,2995772
113,M_3611825_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°35'37.58""N","118°58'07.57""W","36°37'36.38""N","119°00'14.14""W","36°37'40.46""N","118°56'07.15""W","36°33'38.75""N","118°56'01.11""W","36°33'34.68""N","119°00'07.89""W",36.5937721,-118.96876929999999,36.626772100000004,-119.0039277,36.6279054,-118.93531940000001,36.5607638,-118.9336416,36.5596333,-119.0021916,M_3611825_NW_11_060_20200805,2995773
114,M_3611825_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°31'52.57""N","118°54'22.57""W","36°33'51.34""N","118°56'28.94""W","36°33'55.29""N","118°52'22.13""W","36°29'53.76""N","118°52'16.31""W","36°29'49.82""N","118°56'22.90""W",36.5312693,-118.90626940000001,36.5642611,-118.9413721,36.5653583,-118.8728138,36.4982666,-118.87119709999999,36.4971721,-118.93969440000001,M_3611825_SE_11_060_20200805,2995774
115,M_3611825_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°31'52.52""N","118°58'07.53""W","36°33'51.31""N","119°00'14.12""W","36°33'55.40""N","118°56'07.08""W","36°29'53.68""N","118°56'01.05""W","36°29'49.61""N","119°00'07.88""W",36.5312554,-118.9687582,36.5642527,-119.0039222,36.5653888,-118.9352999,36.4982444,-118.93362490000001,36.4971138,-119.0021888,M_3611825_SW_11_060_20200805,2995775
116,M_3611833_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°28'07.50""N","118°54'22.60""W","36°30'06.28""N","118°56'28.86""W","36°30'10.22""N","118°52'22.25""W","36°26'08.69""N","118°52'16.44""W","36°26'04.76""N","118°56'22.84""W",36.4687499,-118.9062777,36.50174439999999,-118.9413499,36.5028388,-118.87284709999999,36.4357471,-118.87123319999999,36.4346555,-118.9396777,M_3611833_NE_11_060_20200805,2995804
117,M_3611833_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°24'22.43""N","118°54'22.51""W","36°26'21.21""N","118°56'28.79""W","36°26'25.15""N","118°52'22.14""W","36°22'23.62""N","118°52'16.34""W","36°22'19.69""N","118°56'22.78""W",36.4062305,-118.9062527,36.4392249,-118.94133049999999,36.44031939999999,-118.8728166,36.3732277,-118.8712054,36.372136,-118.93966100000002,M_3611833_SE_11_060_20200805,2995806
118,M_3611841_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°20'37.56""N","118°54'22.56""W","36°22'36.33""N","118°56'28.73""W","36°22'40.27""N","118°52'22.28""W","36°18'38.74""N","118°52'16.49""W","36°18'34.81""N","118°56'22.74""W",36.3437666,-118.9062666,36.376758200000005,-118.9413138,36.3778527,-118.8728554,36.3107611,-118.87124709999999,36.3096694,-118.9396499,M_3611841_NE_11_060_20200805,2995836
119,M_3611841_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°16'52.48""N","118°54'22.49""W","36°18'51.26""N","118°56'28.68""W","36°18'55.20""N","118°52'22.18""W","36°14'53.66""N","118°52'16.41""W","36°14'49.74""N","118°56'22.70""W",36.2812443,-118.90624720000001,36.3142388,-118.9412999,36.3153333,-118.8728277,36.248238799999996,-118.8712249,36.247149900000004,-118.9396388,M_3611841_SE_11_060_20200805,2995838
120,M_3611849_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°13'07.60""N","118°54'22.56""W","36°15'06.38""N","118°56'28.88""W","36°15'10.31""N","118°52'22.10""W","36°11'08.78""N","118°52'16.34""W","36°11'04.85""N","118°56'22.91""W",36.2187777,-118.9062666,36.2517722,-118.9413555,36.2528638,-118.8728054,36.1857721,-118.8712054,36.1846805,-118.93969709999999,M_3611849_NE_11_060_20200805,2995868
121,M_3611849_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°09'22.52""N","118°54'22.62""W","36°11'21.30""N","118°56'28.84""W","36°11'25.23""N","118°52'22.26""W","36°07'23.69""N","118°52'16.51""W","36°07'19.77""N","118°56'22.89""W",36.1562555,-118.90628329999998,36.1892499,-118.94134440000002,36.1903416,-118.8728499,36.1232471,-118.8712527,36.12215820000001,-118.9396916,M_3611849_SE_11_060_20200805,2995870
122,M_3611857_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°05'37.44""N","118°54'22.58""W","36°07'36.22""N","118°56'28.81""W","36°07'40.15""N","118°52'22.18""W","36°03'38.61""N","118°52'16.45""W","36°03'34.69""N","118°56'22.87""W",36.0937333,-118.9062722,36.1267277,-118.941336,36.1278193,-118.8728277,36.060725,-118.87123600000001,36.059636100000006,-118.93968600000001,M_3611857_NE_11_060_20200805,2995900
123,M_3611857_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"36°01'52.55""N","118°54'22.55""W","36°03'51.34""N","118°56'28.80""W","36°03'55.26""N","118°52'22.12""W","35°59'53.72""N","118°52'16.40""W","35°59'49.80""N","118°56'22.87""W",36.0312638,-118.9062638,36.0642611,-118.94133329999998,36.06535,-118.87281100000001,35.9982555,-118.8712221,35.9971666,-118.93968600000001,M_3611857_SE_11_060_20200805,2995902
124,M_3711903_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°58'07.57""N","119°39'22.58""W","38°00'06.18""N","119°41'31.69""W","38°00'11.82""N","119°37'22.24""W","37°56'08.92""N","119°37'13.59""W","37°56'03.29""N","119°41'22.81""W",37.9687693,-119.6562722,38.0017166,-119.692136,38.0032833,-119.6228443,37.935811,-119.62044159999999,37.9342471,-119.68966940000001,M_3711903_NE_11_060_20200805,3000420
125,M_3711903_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°58'07.58""N","119°43'07.66""W","38°00'06.21""N","119°45'16.99""W","38°00'11.99""N","119°41'07.30""W","37°56'08.91""N","119°40'58.45""W","37°56'03.15""N","119°45'07.90""W",37.9687721,-119.7187943,38.001725,-119.75471940000001,38.0033305,-119.68536100000001,37.9358083,-119.6829027,37.9342083,-119.75219440000001,M_3711903_NW_11_060_20200805,3000421
126,M_3711903_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°54'22.58""N","119°39'22.46""W","37°56'21.19""N","119°41'31.58""W","37°56'26.83""N","119°37'22.09""W","37°52'23.93""N","119°37'13.47""W","37°52'18.31""N","119°41'22.73""W",37.906272200000004,-119.6562388,37.9392194,-119.6921055,37.940785999999996,-119.6228027,37.8733138,-119.6204082,37.8717527,-119.68964709999999,M_3711903_SE_11_060_20200805,3000422
127,M_3711903_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°54'22.50""N","119°43'07.59""W","37°56'21.03""N","119°45'16.92""W","37°56'26.81""N","119°41'07.21""W","37°52'23.92""N","119°40'58.38""W","37°52'18.16""N","119°45'07.87""W",37.90625,-119.71877490000001,37.9391749,-119.7547,37.9407805,-119.685336,37.873311,-119.68288319999999,37.871711,-119.7521861,M_3711903_SW_11_060_20200805,3000423
128,M_3711904_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°58'07.54""N","119°35'37.50""W","38°00'06.22""N","119°37'46.39""W","38°00'11.72""N","119°33'37.17""W","37°56'08.81""N","119°33'28.73""W","37°56'03.32""N","119°37'37.72""W",37.968761,-119.5937499,38.0017277,-119.6295527,38.0032555,-119.560325,37.9357805,-119.5579805,37.9342555,-119.6271443,M_3711904_NW_11_060_20200805,3000425
129,M_3711904_SW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°54'22.54""N","119°35'37.58""W","37°56'21.23""N","119°37'46.47""W","37°56'26.73""N","119°33'37.22""W","37°52'23.81""N","119°33'28.80""W","37°52'18.33""N","119°37'37.82""W",37.9062611,-119.5937721,37.9392305,-119.62957490000001,37.9407583,-119.5603388,37.8732804,-119.55799999999999,37.8717582,-119.6271721,M_3711904_SW_11_060_20200805,3000427
130,M_3711911_NE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°50'37.59""N","119°39'22.61""W","37°52'36.20""N","119°41'31.73""W","37°52'41.84""N","119°37'22.21""W","37°48'38.93""N","119°37'13.60""W","37°48'33.31""N","119°41'22.89""W",37.8437749,-119.6562805,37.8767221,-119.69214709999999,37.8782888,-119.622836,37.8108138,-119.6204443,37.8092527,-119.6896916,M_3711911_NE_11_060_20200805,3000452
131,M_3711911_NW_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°50'37.51""N","119°43'07.54""W","37°52'36.05""N","119°45'16.88""W","37°52'41.82""N","119°41'07.13""W","37°48'38.93""N","119°40'58.32""W","37°48'33.17""N","119°45'07.85""W",37.8437527,-119.71876100000001,37.8766804,-119.7546888,37.878283200000006,-119.6853138,37.8108138,-119.6828666,37.809213799999995,-119.7521805,M_3711911_NW_11_060_20200805,3000453
132,M_3711911_SE_11_060_20200805,CA,USDA,USDA-FSA-APFO,UTM,11N,NAD83,0.6,METER,4,CNIR,202004_CALIFORNIA_NAIP_0X6000M_UTM_CNIR,2020/08/05,"37°46'52.59""N","119°39'22.51""W","37°48'51.21""N","119°41'31.64""W","37°48'56.84""N","119°37'22.09""W","37°44'53.94""N","119°37'13.50""W","37°44'48.32""N","119°41'22.83""W",37.7812749,-119.6562527,37.814225,-119.69212209999999,37.8157888,-119.6228027,37.7483166,-119.6204166,37.7467555,-119.6896749,M_3711911_SE_11_060_20200805,3000454
